adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,"{'id': 1241, 'name': 'Harry Potter Collection', 'poster_path': '/8Xmkc1HvCOpMlbFvVabrtr6HAsp.jpg', 'backdrop_path': '/wfnMt6LGqYHcNyOfsuusw5lX3bL.jpg'}",250000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",http://www.harrypotter.com,12444,tt0926084,en,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",23.300362,/maP4MTfPCeVD2FZbKTLUgriOW4R.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Heyday Films', 'id': 7364}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-10-17,954305868.0,146.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One Way… One Fate… One Hero.,Harry Potter and the Deathly Hallows: Part 1,False,7.5,5708.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://frankieandalice.com/,55061,tt1221208,en,Frankie & Alice,A drama centered on a go-go dancer with multiple personality disorder who struggles to remain her true self and begins working with a psychotherapist to uncover the mystery of the inner ghosts that haunt her.,2.178315,/PG9eVR9vD9CJ8bU83FlEEyAvyZ.jpg,"[{'name': 'Access Motion Pictures', 'id': 7091}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2010-05-17,693181.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Turn back, look forward",Frankie & Alice,False,5.7,32.0
False,,0,[],,166259,tt0120456,en,Virasat,"After completing his studies in London, England, Shakti Thakur returns home to India in a small town where his family resides.",0.154687,/nD6cijAfrQA9SXC0qrLMA9FL2vx.jpg,[],[],1997-07-06,0.0,0.0,[],Released,,Virasat,False,7.0,2.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",,80720,tt0033283,en,You'll Find Out,"The manager of Kay Kyser's band books them for a birthday party bash for an heiress at a spooky mansion, where sinister forces try to kill her.",0.506712,/ms8Zg3fbF5arOH2CeLqorj7Zm9x.jpg,"[{'name': 'RKO Radio Pictures', 'id': 6}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1940-11-22,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Cold-Shiver MYSTERY With Hot-Rhythm MUSIC!,You'll Find Out,False,5.4,6.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,35221,tt1381505,en,Father of Invention,"Nearly a decade after a faulty product landed him in prison, an arrogant inventor is determined to restore his reputation and rebuild his fortune. But first, he has to convince his estranged daughter that he's worthy of a second chance.",3.688516,/kj42d3HMlAKBzqrwjTQ9ENirG66.jpg,"[{'name': 'Horizon Pictures', 'id': 388}, {'name': 'K. JAM Media', 'id': 17888}, {'name': 'Bridgegate FIlms', 'id': 80675}, {'name': 'Pangea Media Group', 'id': 80676}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-02-14,0.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes the best ideas are homegrown.,Father of Invention,False,5.2,48.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,33728,tt0056903,en,"Captain Newman, M.D.","In 1944, Capt. Josiah J. Newman is the doctor in charge of Ward 7, the neuropsychiatric ward, at an Army Air Corps hospital in Arizona. The hospital is under-resourced and Newman scrounges what he needs with the help of his inventive staff, especially Cpl. Jake Leibowitz. The military in general is only just coming to accept psychiatric disorders as legitimate and Newman generally has 6 weeks to cure them or send them on to another facility. There are many patients in the ward and his latest include Colonel Norville Bliss who has dissociated from his past; Capt. Paul Winston who is nearly catatonic after spending 13 months hiding in a cellar behind enemy lines; and 20 year-old Cpl. Jim Tompkins who is severely traumatized after his aircraft was shot down. Others come and go, including Italian prisoners of war, but Newman and team all realize that their success means the men will return to their units.",0.858836,/pQMx7H3gsl8CBlREbzakTNmR3nt.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1963-12-25,0.0,126.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"It speaks to you in the language of love, laughter and tears!...","Captain Newman, M.D.",False,5.3,3.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,31775,tt1151813,en,Dave Attell: Captain Miserable,"Dave Attell is funnier and more outlandish than ever in his first solo HBO, special, a 60-minute concert performed in front of a live audience at The Lincoln Theater, the venerable Washington DC venue. Attell's sarcastic wit and quick-fire delivery prove why he has earned the reputation as a ""comic's comic"" and was dubbed one of the""25 Funniest People in America"" by Entertainment Weekly. His decidedly adult brand of comedy covers everything including alcohol consumption, dating current events and celebrities, and everything else on his mind.",0.147827,/9cUqKEjfNl9lxU3SiEKvCFSKMOk.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-12-08,0.0,58.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,His pain is your pleasure.,Dave Attell: Captain Miserable,False,6.3,4.0
False,"{'id': 331475, 'name': 'Shiloh Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",,50241,tt0472175,en,Saving Shiloh,"In this third movie about Shiloh, Judd Travers is accused of killing a man he once fought in a bar. Everyone in the town consider Judd to be guilty except Marty Preston, but even him has some doubts. Trying to clear Judd's name Marty and his friend searches the woods to find the criminal.",0.836976,/klCzSybxajTKKoDinSk1KkoklrH.jpg,"[{'name': 'Utopia Pictures', 'id': 5332}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-04-05,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Can a man really change?,Saving Shiloh,False,6.5,5.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,79016,tt1969057,de,Homevideo,"Shy, sensitive high school outsider Jakob Moormann is miserably lacking immaterial support at home, where his strict father, uniformed cop Claas, and selfish mother are too busy breaking up to be there for him. Jakob focuses on class dream-girl Hannah, without much luck. His secret recording of himself masturbating gets into class bullies Henry and Erik's hands through the mother's thoughtlessness. The rascals blackmail Jakob and post the video on the Internet. After a raging lecture phase, dad stands up for Jakob, but his life is already wrecked more than anyone realizes.",0.80436,/4tbyRMlETn7RwobflixlZ1uz0f4.jpg,"[{'name': 'teamWorx', 'id': 425}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2011-08-18,0.0,89.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Homevideo,False,6.8,13.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,161426,tt0190157,en,You Killed Me First,"A girl (Lung leg) bristles at the religious directives of her parents, asserting her right to personhood outside demure hairstyles and turkey dinners, constructing voodoo dolls and entertaining other manners of dark drawing in her dank emo-den. When confronted with the humanity and hypocrisy of her tormentors, the young antihero vanquishes their belief systems (and bodies) asserting, “You killed me first!”",0.548423,/feXDRKBlwOFY3DZUQFKmqmdMnFy.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-01-01,0.0,11.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,You Killed Me First,False,5.9,4.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",http://www.moordwijvendefilm.nl/,16177,tt0948532,nl,Moordwijven,"When three wealthy women hire a hit man to get rid of one of their cheating husbands, everything goes wrong.",0.151252,/6sScFOHNNovgjf8hJDx2lNdKmNd.jpg,"[{'name': 'Parachute Pictures', 'id': 23009}, {'name': 'TDMP', 'id': 23011}, {'name': 'Tom de Mol Productions', 'id': 70733}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2007-12-20,0.0,100.0,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,Killer Babes,False,7.0,3.0
False,,0,"[{'id': 28, 'name': 'Action'}]",,86682,tt0098467,en,They Call Me Macho Woman,"A young widow on a trip to the backwoods stumbles upon the operation of a gang of drug smugglers. They attempt to kill her in order to keep their operation a secret, but she turns out to be more resourceful than they thought, and starts to turn the tables on them.",0.200919,/2cKo0DNwOt3xppW0KvnhrG9Tz9V.jpg,"[{'name': 'Troma Entertainment', 'id': 3052}]",[],1991-01-01,0.0,81.0,[],Released,"Born to shop, she learned to kill!",They Call Me Macho Woman,False,4.3,4.0
False,,0,[],,420511,tt5198570,en,Ice Girls,A figure skater is injured during a competition. A coach that hired her then helps her rehab her injury so that she may live her dream.,0.62505,/nK8cUyB1KxOrFLy1t8DXiym7NZ7.jpg,"[{'name': 'RCI', 'id': 82222}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2016-03-11,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Ice Girls,False,4.0,3.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,81229,tt0338086,en,Haker,"Two friends make a bet. One of them - an A student and a computer genius Marcin - under the terms of the dispute must be received five days of complete submission to his clever friend Turbo - and he, in turn, guarantees him the easy money and attention to a long-legged beauty.",0.294256,/xoGuQHOMVWkaT1bhU2MaA3s7Z10.jpg,[],[],2002-01-01,0.0,90.0,[],Released,,Hacker,False,3.0,3.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,162059,tt0026388,en,Front Page Woman,"Reporter Curt Devlin loves sob sister Ellen Garfield but believes women are ""bum newspapermen"". When she learns the identity of a murdered arsonist, he calls it luck. When she goes after the murderer he gets enough evidence to have Maitland Coulter arrested. She finds a bunch of ""not guilty"" ballots and publishes the wrong story; he eavesdrops on the jury and gets the correct verdict. After being fired she gets a confession from the real killer and gets Coulter released.",0.698276,/aizW1yBSU1XhRi6RvYlUbiuTgzr.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1935-07-11,0.0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A woman reporter tries to prove she's just as good as any man, but runs into trouble along the way.",Front Page Woman,False,6.8,2.0
False,,0,[],,21245,tt0307076,fi,Kuutamolla,,0.152494,/pkgqSQraPBYn0Fv5kHgSYcOh44b.jpg,[],"[{'iso_3166_1': 'FI', 'name': 'Finland'}]",2002-02-01,0.0,117.0,"[{'iso_639_1': 'fi', 'name': 'suomi'}]",Released,,Lovers & Leavers,False,6.0,4.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",http://www.crownintlpictures.com/actitles.html,31265,tt0061456,en,Catalina Caper,A group of swingin' teens take time out from having fun in the sun to try to foil a group of crooks searching for a stolen scroll.,0.225909,/y7yRkfZmD2o9sFqcv4atJHETePL.jpg,"[{'name': 'Executive Productions', 'id': 15318}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-12-01,0.0,84.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Wild adventure... international intrigue!,Catalina Caper,False,2.3,5.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",,259557,tt0081445,en,Running Scared,It's 1961. Two servicemen smuggle a box of military gear to USA. Leroy tries out a military camera and accidentally takes a picture of some military facilities. Army finds one of the pictures and thinks they're communist spies.,0.997875,/3zaMDpuaW2VG2MdnbW8tshreyIg.jpg,"[{'name': 'The Running Scared Company', 'id': 95301}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1980-11-01,0.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Chased! Hunted! Running for Their Lives. What Deadly Secrets Do They Know?,Running Scared,False,5.0,1.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,62190,tt0270197,en,American Gun,A brilliant story with an unexpected twist. A father uses the serial number on a hand gun in an attempt to track down his daughter's killer. The truth he uncovers is an unsettling reminder of the dangers of keeping handguns. Stars the legendary James Coburn and the incredibly gifted Virginia Madsen. Written and directed by Alan Jacobs.,0.246518,/5LJ8b2XIh2JURI9vJSnxN793LLk.jpg,[],[],2002-06-13,0.0,89.0,[],Released,,American Gun,False,5.7,3.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",,74199,tt0108027,cs,Šakalí léta,"A period musical comedy set in a quiet Prague quarter at the end of the fifties. Using the western plot device of the ""man from nowhere"" a generation gap story unfolds of changing social climate. The action is driven by the character of a young man named Baby who causes a local rebellion by bringing rock'n'roll to a Communist neighborhood raised on swing.",0.07681,/uAehfmpYInZfXECSke77HJ7shar.jpg,[],"[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}]",1993-09-12,0.0,110.0,"[{'iso_639_1': 'cs', 'name': 'Český'}]",Released,,Big Beat,False,3.5,2.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",http://www.crownintlpictures.com/actitles.html,54803,tt0083628,en,The Beach Girls,"School is out, and three girls head to the beach for vacation. Two of the girls are world-wise party-goers who attempt to loosen up their naive, virginal friend, whose uncle has allowed the girls to stay at his beach house. When the near-sighted, drug smuggling Captain Bly dumps his cargo of marijuana, the bales wash up on shore. The two party girls, Ginger and Ducky, quickly stuff the dope into giant bags and spirit it back to the beach house, where it fuels a party with assorted misfits, delivery persons, and passersby.",1.726196,/dIKiLn96CmN3BoKZJvhIzP0gZsQ.jpg,"[{'name': 'Crown International Pictures', 'id': 1009}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-03-26,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Celebrate summer and fun with a slew of bikini-clad beach bunnies!,The Beach Girls,False,5.2,7.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://www.waltbeforemickey.com/,278247,tt3154310,en,Walt Before Mickey,"Based on the book ""Walt Before Mickey"" covers the early years of Walt Disney's career. The legendary Walt Disney had a tumultuous childhood, yet he was determined to overcome obstacles in his path, before the creation of his first iconic character: Mickey Mouse.",4.398708,/3Lnmt2mFzs1G0EI4nxqccDeAUYj.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-04-03,0.0,120.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The true story of a boy whose dreams built a kingdom,Walt Before Mickey,False,6.4,63.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,2348,tt0110044,en,Holy Matrimony,A young Hutterite boy must marry his late brother's wife who comes from outside the community.,2.293644,/KfW6uMdrNapeQwW7T1eCRlCWiV.jpg,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Aurora Productions', 'id': 1087}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Interscope Communications', 'id': 10201}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-04-08,616938.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The hilariously sexy comedy!,Holy Matrimony,False,4.6,7.0
False,,45000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.patriotsdayfilm.com/,388399,tt4572514,en,Patriots Day,"An account of Boston Police Commissioner Ed Davis's actions in the events leading up to the 2013 Boston Marathon bombing and the aftermath, which includes the city-wide manhunt to find the terrorists behind it.",14.547939,/mIDxsJTrOC7NhgOo3GziiHyKfsQ.jpg,"[{'name': 'CBS Films', 'id': 5490}, {'name': 'Closest to the Hole Productions', 'id': 8537}, {'name': 'Leverage Entertainment', 'id': 8539}, {'name': 'Bluegrass Films', 'id': 13778}, {'name': 'TIK Films', 'id': 72441}, {'name': 'Hutch Parker Entertainment', 'id': 91797}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-12-12,50548152.0,133.0,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,The inside story of the world's greatest manhunt.,Patriots Day,False,6.8,631.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,116569,tt0120454,en,Vinyl,Alan Zweig analyzes the phenomenon of record collecting through himself and others.,0.606523,/oFBVKmtSQ0ksdQg4JA475CYCyuv.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2000-08-01,0.0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Camera. A Collection. An Obsession.,Vinyl,False,7.0,4.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,34875,tt0028074,en,The Pace That Kills,"Drug dealer on the run from the law meets an innocent young girl and her brother, and turns them into “cocaine fiends”.",0.148926,/v5z4JHJcr23VbiqqIhrkKEN4lSl.jpg,"[{'name': 'Willis Kent Productions', 'id': 16616}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1935-01-01,0.0,68.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Crime! Suicide! Prostitution!,The Pace That Kills,False,2.8,4.0
